month,hour,day_type,weather_condition,temperature,location_zone,ride_demand,lag_1,lag_24
9,7,Weekend,Clear,18.09419867239428,Central,15,35.0,17.0
3,17,Weekend,Rainy,37.479652815970724,Suburb,42,15.0,38.0
9,15,Weekend,Rainy,19.462797493844864,Central,28,42.0,15.0
2,4,Weekday,Rainy,38.96702489551659,Industrial,30,28.0,32.0
12,21,Weekend,Cloudy,24.200164940193062,Airport,23,30.0,20.0
10,12,Weekday,Cloudy,26.40476626904796,Residential,15,23.0,12.0
9,18,Weekday,Cloudy,20.016040513866013,Stadium,42,15.0,18.0
8,2,Weekday,Clear,20.470000683236012,Mall,20,42.0,17.0
9,7,Weekend,Clear,33.98829243504503,Mall,14,20.0,10.0
5,11,Weekday,Clear,38.775309186462415,Mall,18,14.0,20.0
11,1,Weekend,Rainy,31.436466888994808,Mall,24,18.0,26.0
11,10,Weekend,Clear,33.74870034158984,IT Park,37,24.0,40.0
2,11,Weekday,Rainy,34.763334381137376,University,23,37.0,41.0
8,17,Weekday,Clear,23.781914040164718,Central,42,23.0,37.0
12,12,Weekday,Cloudy,18.995051880244727,Stadium,13,42.0,13.0
6,4,Weekday,Clear,18.04120036622171,Airport,25,13.0,51.0
8,21,Weekday,Clear,25.71428422498841,University,18,25.0,19.0
11,11,Weekday,Rainy,23.312213020382753,Suburb,20,18.0,24.0
5,1,Weekday,Clear,19.370989951082084,Suburb,15,20.0,18.0
10,4,Weekend,Clear,21.949622434860668,Stadium,16,15.0,13.0
2,6,Weekday,Clear,20.738975761894853,Central,22,16.0,22.0
6,23,Weekend,Clear,38.12732437358215,Stadium,14,22.0,18.0
5,11,Weekday,Clear,21.085878696101716,Residential,13,14.0,22.0
12,15,Weekday,Cloudy,29.828266207728944,Residential,13,13.0,35.0
12,22,Weekday,Clear,31.04833101246762,Central,24,13.0,15.0
5,7,Weekday,Cloudy,29.95676806958994,Industrial,19,24.0,42.0
1,8,Weekday,Clear,20.179241552751733,Central,45,19.0,28.0
2,14,Weekday,Cloudy,25.013563958512126,Airport,26,45.0,30.0
8,4,Weekday,Cloudy,19.12794731418937,Industrial,14,26.0,23.0
3,12,Weekend,Clear,26.704738110118953,Central,24,14.0,15.0
10,4,Weekday,Clear,22.149176487975023,Industrial,19,24.0,42.0
3,10,Weekday,Clear,30.355915732256356,Stadium,39,19.0,20.0
8,9,Weekend,Cloudy,33.24178466468021,Mall,32,39.0,14.0
8,19,Weekend,Cloudy,29.70663692450354,University,33,32.0,18.0
2,12,Weekday,Rainy,27.553207325450707,Mall,29,33.0,24.0
8,8,Weekday,Clear,26.521335258847234,Airport,43,29.0,37.0
11,20,Weekday,Clear,36.51721889813408,Residential,26,43.0,23.0
1,13,Weekday,Clear,22.82609743143594,Airport,17,26.0,42.0
6,17,Weekday,Clear,34.15280346963512,Residential,33,17.0,13.0
8,14,Weekday,Clear,34.66461114428262,Stadium,14,33.0,25.0
3,9,Weekday,Clear,27.22240015995616,Stadium,37,14.0,18.0
8,23,Weekday,Cloudy,24.540613182964066,Industrial,23,37.0,20.0
12,6,Weekday,Clear,28.351912693011457,IT Park,21,23.0,15.0
1,7,Weekday,Cloudy,20.050706369639368,Residential,12,21.0,16.0
11,2,Weekday,Clear,19.01046070903998,Stadium,15,12.0,22.0
11,14,Weekend,Rainy,20.45527038794162,IT Park,29,15.0,14.0
9,15,Weekday,Rainy,22.117190692168975,Suburb,21,29.0,13.0
11,3,Weekend,Rainy,29.091890047436948,Suburb,25,21.0,13.0
9,20,Weekday,Cloudy,36.68100599554469,Industrial,46,25.0,24.0
5,5,Weekday,Cloudy,23.184131303993112,Airport,18,46.0,19.0
10,0,Weekday,Cloudy,38.57356423642912,Mall,19,18.0,45.0
4,3,Weekday,Clear,39.00797399657007,Suburb,9,19.0,26.0
11,10,Weekday,Cloudy,39.09590130659451,Industrial,51,9.0,14.0
6,11,Weekday,Cloudy,36.42638016287913,Hospital,14,51.0,24.0
12,4,Weekday,Rainy,26.004150897549852,IT Park,19,14.0,19.0
7,22,Weekday,Clear,19.599046042057708,University,14,19.0,39.0
5,20,Weekday,Clear,30.514012098862885,Hospital,37,14.0,32.0
11,15,Weekday,Cloudy,30.290991766619143,University,11,37.0,33.0
10,12,Weekend,Rainy,36.6994668764111,Residential,22,11.0,29.0
9,12,Weekday,Clear,39.91180312081431,Residential,15,22.0,43.0
3,16,Weekday,Clear,29.179460744323247,University,19,15.0,26.0
7,6,Weekday,Clear,25.59448868287525,Stadium,17,19.0,17.0
10,7,Weekday,Clear,22.089837654237876,Stadium,14,17.0,33.0
10,12,Weekend,Clear,18.105596145982155,Mall,16,14.0,14.0
11,22,Weekday,Clear,29.200501234755343,Airport,23,16.0,37.0
5,15,Weekend,Rainy,30.221410667457107,Mall,31,23.0,23.0
7,3,Weekday,Clear,36.148646555982744,Industrial,18,31.0,21.0
2,7,Weekday,Clear,29.100693293641612,Residential,10,18.0,12.0
4,15,Weekday,Cloudy,38.162303670653245,University,19,10.0,15.0
2,20,Weekday,Rainy,31.81783648457158,IT Park,47,19.0,29.0
12,9,Weekday,Rainy,36.48739724086383,IT Park,47,47.0,21.0
7,11,Weekday,Clear,21.262638165770436,Central,15,47.0,25.0
2,11,Weekday,Rainy,36.81739486665092,Mall,30,15.0,46.0
11,4,Weekend,Clear,32.85316479776466,University,14,30.0,18.0
1,15,Weekday,Cloudy,21.745126713643273,Stadium,10,14.0,19.0
9,0,Weekend,Cloudy,22.17479827921224,Industrial,20,10.0,9.0
1,8,Weekend,Clear,38.38301361897287,Hospital,39,20.0,51.0
8,11,Weekday,Clear,18.708737929908203,Central,21,39.0,14.0
2,4,Weekday,Clear,28.175768752505533,Hospital,17,21.0,19.0
12,21,Weekday,Rainy,24.896456378550234,Residential,25,17.0,14.0
8,19,Weekday,Clear,32.63170367996542,Industrial,39,25.0,37.0
3,21,Weekday,Cloudy,36.47184652651782,Airport,25,39.0,11.0
6,23,Weekday,Clear,25.92831867424453,Hospital,19,25.0,22.0
3,2,Weekend,Clear,27.391845921102416,Industrial,23,19.0,15.0
7,4,Weekday,Rainy,39.602191259031116,Central,35,23.0,19.0
10,1,Weekend,Cloudy,35.24616321294246,Residential,13,35.0,17.0
9,13,Weekday,Rainy,37.73849088049941,Industrial,26,13.0,14.0
2,1,Weekend,Clear,27.652768854335854,Airport,24,26.0,16.0
12,12,Weekday,Clear,23.149676487650535,Stadium,12,24.0,23.0
12,6,Weekend,Clear,27.060996238501936,IT Park,16,12.0,31.0
5,9,Weekend,Clear,33.7540221922933,Suburb,36,16.0,18.0
6,12,Weekday,Clear,20.407468906391546,Stadium,12,36.0,10.0
4,15,Weekend,Cloudy,23.950320323563194,Stadium,9,12.0,19.0
4,13,Weekday,Clear,19.02598981015499,IT Park,18,9.0,47.0
4,10,Weekday,Clear,27.511650243438893,Stadium,42,18.0,47.0
2,9,Weekday,Clear,36.20380619155149,University,42,42.0,15.0
4,5,Weekday,Cloudy,18.542601142556236,Residential,9,42.0,30.0
11,3,Weekday,Cloudy,32.85711758975765,Industrial,19,9.0,14.0
1,20,Weekend,Clear,38.51490923930227,Residential,24,19.0,10.0
12,0,Weekday,Clear,23.21241295324601,University,15,24.0,20.0
6,6,Weekday,Clear,33.25996649600826,Stadium,14,15.0,39.0
1,23,Weekday,Rainy,39.45224182420441,Suburb,22,14.0,21.0
10,8,Weekday,Rainy,39.17011732335419,Central,56,22.0,17.0
6,7,Weekday,Cloudy,23.168442246641153,Residential,13,56.0,25.0
1,4,Weekday,Clear,20.207283170665512,Residential,9,13.0,39.0
6,18,Weekday,Clear,21.26221583371015,Suburb,36,9.0,25.0
10,9,Weekday,Cloudy,33.44478470660712,Airport,40,36.0,19.0
8,10,Weekend,Rainy,33.96669525997206,Residential,50,40.0,23.0
11,14,Weekend,Rainy,32.83320435582038,Industrial,26,50.0,35.0
2,5,Weekend,Rainy,25.393724530329237,Hospital,25,26.0,13.0
2,14,Weekday,Clear,21.735092674678686,Industrial,18,25.0,26.0
12,4,Weekend,Rainy,30.77674402294957,Industrial,22,18.0,24.0
4,18,Weekday,Cloudy,28.640969806673063,Industrial,45,22.0,12.0
11,21,Weekday,Cloudy,34.034351236690675,Stadium,17,45.0,16.0
3,18,Weekday,Clear,27.70992173108367,University,32,17.0,36.0
4,9,Weekday,Clear,25.450073283102306,Residential,30,32.0,12.0
12,11,Weekend,Clear,24.456528701898318,Hospital,14,30.0,9.0
7,21,Weekday,Clear,22.652347041094423,Suburb,11,14.0,18.0
11,3,Weekday,Clear,23.84642027610655,Central,19,11.0,42.0
1,17,Weekday,Rainy,20.08626965457023,Mall,37,19.0,42.0
6,15,Weekday,Clear,25.630854240435568,Stadium,11,37.0,9.0
3,7,Weekday,Clear,18.80453587198508,IT Park,20,11.0,19.0
11,3,Weekday,Clear,22.10110463765919,Hospital,15,20.0,24.0
10,22,Weekday,Clear,34.42894978162744,Mall,20,15.0,15.0
7,11,Weekend,Rainy,25.1603177508857,Residential,24,20.0,14.0
10,1,Weekday,Clear,32.701214373501564,Stadium,14,24.0,22.0
2,3,Weekend,Clear,33.7714518631401,University,14,14.0,56.0
2,4,Weekday,Rainy,30.786077540106497,University,22,14.0,13.0
4,2,Weekday,Rainy,39.09135031003876,Hospital,24,22.0,9.0
1,8,Weekday,Clear,18.47167706570849,Hospital,40,24.0,36.0
3,20,Weekday,Cloudy,34.25035831293913,Airport,48,40.0,40.0
9,17,Weekend,Cloudy,39.093306166688976,Residential,27,48.0,50.0
7,10,Weekday,Cloudy,36.96997804576466,Residential,31,27.0,26.0
7,2,Weekend,Clear,21.693639219710292,Residential,15,31.0,25.0
11,22,Weekday,Rainy,25.190046737538104,Stadium,24,15.0,18.0
4,1,Weekday,Clear,21.793940477282238,University,12,24.0,22.0
2,8,Weekday,Clear,31.22878400392349,Stadium,29,12.0,45.0
4,13,Weekday,Clear,33.66813560354883,Hospital,13,29.0,17.0
6,3,Weekday,Clear,24.97562292598728,Central,19,13.0,32.0
11,8,Weekend,Rainy,29.8691446276545,Airport,46,19.0,30.0
11,12,Weekday,Cloudy,33.200252541566286,Hospital,15,46.0,14.0
3,17,Weekday,Clear,27.269475965443064,Industrial,50,15.0,11.0
1,14,Weekend,Clear,36.7883416700201,Suburb,8,50.0,19.0
12,9,Weekday,Clear,34.974098576331976,Mall,31,8.0,37.0
8,15,Weekday,Rainy,19.422641964712554,Industrial,27,31.0,11.0
12,11,Weekday,Cloudy,31.66475657999824,Industrial,15,27.0,20.0
5,19,Weekday,Cloudy,23.177162121114492,University,35,15.0,15.0
5,4,Weekday,Cloudy,30.265401822680055,Hospital,14,35.0,20.0
11,1,Weekend,Cloudy,39.05154573792525,Industrial,15,14.0,24.0
4,9,Weekday,Cloudy,37.3393641001495,Residential,32,15.0,14.0
6,0,Weekday,Clear,26.899360868532895,Stadium,17,32.0,14.0
3,6,Weekend,Rainy,24.413304883575776,Residential,21,17.0,22.0
9,16,Weekend,Cloudy,23.156926376981698,University,13,21.0,24.0
5,15,Weekend,Cloudy,29.71532713464344,University,18,13.0,40.0
3,23,Weekend,Rainy,20.51346597167724,Hospital,20,18.0,48.0
11,2,Weekday,Cloudy,30.08405017882147,Hospital,18,20.0,27.0
1,13,Weekday,Cloudy,18.029340068797424,Suburb,15,18.0,31.0
10,9,Weekday,Rainy,25.124691876408587,Industrial,42,15.0,15.0
12,21,Weekend,Clear,22.838554904272787,Airport,24,42.0,24.0
6,6,Weekend,Clear,39.366813379137206,Residential,10,24.0,12.0
2,16,Weekend,Cloudy,33.99933103053954,Industrial,19,10.0,29.0
3,5,Weekend,Clear,25.69237437016923,Residential,17,19.0,13.0
1,22,Weekend,Cloudy,20.042591903673653,IT Park,22,17.0,19.0
9,21,Weekday,Cloudy,29.369613083193727,Mall,19,22.0,46.0
8,3,Weekend,Cloudy,22.69585338917293,Mall,20,19.0,15.0
12,16,Weekend,Rainy,29.80145000976387,Hospital,24,20.0,50.0
2,8,Weekday,Clear,36.377971791935636,Airport,51,24.0,8.0
12,3,Weekend,Cloudy,31.547436146230478,Airport,20,51.0,31.0
11,6,Weekday,Cloudy,31.94334522999005,Central,24,20.0,27.0
8,22,Weekend,Clear,29.902666359381854,University,11,24.0,15.0
12,1,Weekend,Clear,38.399843917891005,Airport,23,11.0,35.0
9,16,Weekday,Rainy,38.50185905725327,Residential,24,23.0,14.0
1,23,Weekend,Cloudy,29.279910423618148,Residential,11,24.0,15.0
5,7,Weekday,Cloudy,24.7267087171571,Mall,12,11.0,32.0
8,22,Weekday,Clear,28.110914129347766,Industrial,16,12.0,17.0
11,14,Weekend,Clear,22.104274068303546,Airport,23,16.0,21.0
2,14,Weekday,Clear,31.999574936997966,Central,17,23.0,13.0
4,7,Weekday,Clear,29.00203138720913,Industrial,14,17.0,18.0
7,15,Weekend,Rainy,20.272610511892157,Mall,28,14.0,20.0
3,18,Weekday,Clear,22.348251184631536,Residential,32,28.0,18.0
12,10,Weekday,Rainy,28.55190303638959,Hospital,46,32.0,15.0
5,1,Weekday,Rainy,37.52695779581488,IT Park,26,46.0,42.0
8,22,Weekday,Rainy,30.460595853884143,Airport,30,26.0,24.0
12,23,Weekday,Clear,32.99377000458636,Residential,12,30.0,10.0
10,16,Weekday,Rainy,25.458628094366013,Industrial,26,12.0,19.0
3,15,Weekend,Clear,30.571050646973156,Residential,9,26.0,17.0
4,14,Weekday,Clear,27.842356098037484,Central,21,9.0,22.0
9,12,Weekend,Clear,32.50085807770954,Mall,21,21.0,19.0
7,14,Weekday,Rainy,19.112662453738228,Stadium,26,21.0,20.0
1,3,Weekday,Clear,28.8526047572571,Residential,15,26.0,24.0
12,15,Weekend,Clear,24.511837753167274,Hospital,10,15.0,51.0
4,11,Weekend,Clear,25.176071348114004,Airport,18,10.0,20.0
4,3,Weekend,Clear,39.14018349427735,Hospital,11,18.0,24.0
9,2,Weekday,Clear,22.019285879650422,Central,17,11.0,11.0
6,21,Weekday,Rainy,24.847395556729133,University,27,17.0,23.0
9,16,Weekday,Cloudy,29.21763666607918,Industrial,20,27.0,24.0
12,21,Weekend,Rainy,36.98659285929172,IT Park,26,20.0,11.0
6,17,Weekend,Cloudy,27.16674183054015,Airport,37,26.0,12.0
6,17,Weekday,Rainy,34.365036179539764,Stadium,30,37.0,16.0
5,22,Weekday,Clear,36.84023016072565,Mall,19,30.0,23.0
5,16,Weekday,Cloudy,24.820359828080676,Mall,20,19.0,17.0
2,11,Weekday,Cloudy,26.64050403785162,Central,24,20.0,14.0
8,22,Weekend,Clear,25.84423692114384,University,17,24.0,28.0
8,20,Weekday,Cloudy,36.322827789594264,Suburb,24,17.0,32.0
11,23,Weekday,Cloudy,18.975630962979224,Central,18,24.0,46.0
1,3,Weekday,Cloudy,24.78526395423096,University,20,18.0,26.0
8,11,Weekday,Cloudy,32.946988267092856,Mall,19,20.0,30.0
5,22,Weekday,Clear,30.439756990437537,Mall,16,19.0,12.0
2,21,Weekend,Cloudy,27.598365904461275,Industrial,14,16.0,26.0
2,20,Weekday,Clear,29.878860998870458,Residential,32,14.0,9.0
6,19,Weekday,Cloudy,22.346860888223002,Residential,32,32.0,21.0
11,14,Weekday,Cloudy,27.47576567537623,IT Park,21,32.0,21.0
9,22,Weekday,Rainy,29.03746565187968,Central,28,21.0,26.0
1,15,Weekday,Clear,37.826160683001234,Stadium,12,28.0,15.0
12,4,Weekday,Clear,23.73837358168748,Mall,19,12.0,10.0
6,20,Weekday,Clear,37.09222704762851,Mall,37,19.0,18.0
9,14,Weekend,Clear,32.1733108181716,Stadium,11,37.0,11.0
8,16,Weekday,Cloudy,18.44749828348722,Stadium,15,11.0,17.0
11,17,Weekend,Cloudy,33.94188941178666,Suburb,28,15.0,27.0
6,4,Weekday,Cloudy,18.78214130607921,IT Park,21,28.0,20.0
3,12,Weekday,Rainy,39.94238478990388,Residential,17,21.0,26.0
8,18,Weekday,Clear,37.19800712920635,Residential,40,17.0,37.0
9,12,Weekday,Clear,24.541562445881006,Central,20,40.0,30.0
1,17,Weekday,Clear,23.663047064327518,IT Park,40,20.0,19.0
12,13,Weekday,Rainy,26.391703806323395,Airport,31,40.0,20.0
9,3,Weekend,Cloudy,25.835673236917746,Hospital,16,31.0,24.0
6,3,Weekend,Cloudy,26.191432004478383,Industrial,17,16.0,17.0
6,19,Weekday,Clear,25.00208401462857,Mall,42,17.0,24.0
12,19,Weekday,Clear,31.66493495066329,Central,47,42.0,18.0
4,18,Weekend,Rainy,21.613800601853725,Suburb,44,47.0,20.0
1,12,Weekday,Clear,36.61158843381229,Residential,17,44.0,19.0
10,11,Weekend,Cloudy,35.872854648688936,Suburb,12,17.0,16.0
8,6,Weekday,Clear,28.48263057281595,Industrial,14,12.0,14.0
2,11,Weekend,Clear,36.76005923612804,Residential,14,14.0,32.0
12,20,Weekday,Cloudy,23.437191540666454,Hospital,41,14.0,32.0
1,3,Weekend,Clear,18.38644002548727,Suburb,10,41.0,21.0
2,1,Weekend,Cloudy,31.62257435065611,Central,22,10.0,28.0
1,1,Weekday,Cloudy,28.074006953223737,Mall,18,22.0,12.0
1,4,Weekday,Clear,30.477620018509157,Central,22,18.0,19.0
9,22,Weekday,Cloudy,37.78546699840487,Industrial,22,22.0,37.0
1,9,Weekday,Cloudy,39.33836261845076,IT Park,42,22.0,11.0
4,9,Weekend,Clear,31.957969074623264,Suburb,32,42.0,15.0
10,8,Weekday,Cloudy,34.809222976753645,University,38,32.0,28.0
6,12,Weekday,Cloudy,19.843785536717615,IT Park,15,38.0,21.0
7,6,Weekday,Clear,21.535742867613124,Mall,13,15.0,17.0
2,4,Weekday,Rainy,34.13050570896549,Residential,19,13.0,40.0
6,9,Weekend,Clear,27.490040040536044,Stadium,41,19.0,20.0
7,9,Weekday,Rainy,27.811235948896925,Residential,42,41.0,40.0
10,5,Weekday,Rainy,24.789368995979608,Suburb,20,42.0,31.0
10,18,Weekday,Clear,31.361840436510363,Mall,40,20.0,16.0
2,20,Weekend,Clear,22.073630999156457,Stadium,28,40.0,17.0
2,7,Weekend,Clear,31.792158144905702,Central,15,28.0,42.0
10,0,Weekday,Clear,21.823574856975274,Residential,13,15.0,47.0
7,16,Weekday,Rainy,19.404172763613698,Residential,22,13.0,44.0
12,6,Weekday,Cloudy,25.267869151379344,Airport,22,22.0,17.0
1,13,Weekend,Clear,23.085087524216647,Mall,15,22.0,12.0
8,20,Weekday,Cloudy,37.55781604823931,Residential,29,15.0,14.0
11,20,Weekday,Rainy,19.208975985109785,IT Park,51,29.0,14.0
3,16,Weekday,Cloudy,21.885501236630702,Suburb,7,51.0,41.0
11,8,Weekend,Cloudy,30.071831322827087,IT Park,41,7.0,10.0
6,16,Weekday,Cloudy,28.58347819864442,Mall,12,41.0,22.0
9,4,Weekend,Clear,19.008744404243433,Hospital,16,12.0,18.0
6,19,Weekday,Clear,18.15955341633318,Suburb,33,16.0,22.0
9,7,Weekday,Cloudy,39.737494723145296,Hospital,15,33.0,22.0
7,5,Weekend,Clear,32.49436340789444,University,17,15.0,42.0
9,10,Weekend,Cloudy,26.03893487983425,Hospital,35,17.0,32.0
2,18,Weekday,Cloudy,28.34950944859131,Hospital,47,35.0,38.0
12,3,Weekend,Cloudy,23.86410264999431,Industrial,21,47.0,15.0
8,17,Weekday,Clear,25.587223241250616,Hospital,32,21.0,13.0
8,0,Weekday,Clear,32.278978279900706,University,11,32.0,19.0
2,12,Weekend,Clear,37.42185957508215,Residential,17,11.0,41.0
12,13,Weekday,Clear,22.05086050778607,Stadium,16,17.0,42.0
4,23,Weekday,Clear,36.48795311847701,Hospital,13,16.0,20.0
11,0,Weekday,Cloudy,20.67424584940192,University,17,13.0,40.0
7,10,Weekday,Clear,22.729828918944605,Airport,42,17.0,28.0
11,16,Weekday,Clear,18.817856337092213,Hospital,16,42.0,15.0
4,3,Weekend,Clear,21.09786096604599,Stadium,9,16.0,13.0
4,11,Weekday,Clear,38.18066920020911,Stadium,9,9.0,22.0
6,9,Weekday,Clear,28.10765242560433,Airport,45,9.0,22.0
10,5,Weekday,Clear,19.708648959123778,Residential,12,45.0,15.0
6,0,Weekday,Rainy,39.11399043685715,Industrial,28,12.0,29.0
10,6,Weekday,Clear,37.3378307706903,IT Park,18,28.0,51.0
3,20,Weekday,Cloudy,34.60301545909911,Industrial,40,18.0,7.0
9,15,Weekend,Rainy,38.53640142284627,IT Park,24,40.0,41.0
12,23,Weekend,Clear,22.84284725838681,Hospital,18,24.0,12.0
10,13,Weekday,Rainy,36.400124446221895,Airport,34,18.0,16.0
11,22,Weekday,Clear,33.179806319794736,Mall,19,34.0,33.0
2,19,Weekend,Clear,37.134703490489144,IT Park,36,19.0,15.0
6,19,Weekday,Clear,35.53205444633785,Suburb,44,36.0,17.0
12,5,Weekday,Clear,25.62289138989015,Stadium,16,44.0,35.0
7,21,Weekday,Clear,35.03676781437962,Hospital,13,16.0,47.0
12,4,Weekday,Clear,23.774038665667586,Hospital,14,13.0,21.0
9,23,Weekend,Cloudy,25.229027586617207,Stadium,10,14.0,32.0
3,20,Weekday,Rainy,20.373925778905473,Central,50,10.0,11.0
10,17,Weekday,Clear,38.57168555157031,Stadium,40,50.0,17.0
3,14,Weekday,Clear,24.402073994806194,Residential,10,40.0,16.0
7,5,Weekday,Clear,29.45369423377194,Mall,15,10.0,13.0
4,18,Weekday,Clear,26.60932240225624,Stadium,26,15.0,17.0
8,0,Weekday,Cloudy,39.118418652837036,Industrial,19,26.0,42.0
7,0,Weekday,Clear,25.37108176064661,Suburb,14,19.0,16.0
5,12,Weekday,Clear,35.12800807129916,IT Park,22,14.0,9.0
7,2,Weekday,Cloudy,36.819155401885965,University,14,22.0,9.0
3,9,Weekday,Rainy,27.58334294458125,Industrial,52,14.0,45.0
12,20,Weekday,Clear,26.31977991796449,Residential,44,52.0,12.0
2,2,Weekday,Cloudy,34.450408060517816,Residential,17,44.0,28.0
6,8,Weekend,Clear,38.08371156673715,Stadium,26,17.0,18.0
2,7,Weekday,Clear,34.60849812758924,University,17,26.0,40.0
3,2,Weekend,Clear,22.996780043021044,Mall,14,17.0,24.0
6,12,Weekend,Clear,37.54277044362952,IT Park,18,14.0,18.0
5,5,Weekday,Rainy,26.52679668361033,Airport,28,18.0,34.0
8,12,Weekday,Clear,30.677047059114557,Hospital,15,28.0,19.0
9,22,Weekday,Clear,36.29158362443964,Hospital,16,15.0,36.0
11,19,Weekday,Clear,22.14468488281083,IT Park,48,16.0,44.0
3,19,Weekday,Clear,35.259222984906174,Airport,46,48.0,16.0
12,11,Weekend,Cloudy,31.115581554034904,IT Park,16,46.0,13.0
10,12,Weekday,Clear,37.653516120207385,Suburb,15,16.0,14.0
3,1,Weekday,Clear,21.783348840557945,University,17,15.0,10.0
3,20,Weekday,Cloudy,27.255009214900426,Hospital,47,17.0,50.0
6,23,Weekday,Clear,36.32254804307043,Airport,19,47.0,40.0
1,22,Weekday,Clear,18.423097476048724,Mall,16,19.0,10.0
7,15,Weekday,Clear,20.468430068844143,Stadium,9,16.0,15.0
12,22,Weekday,Clear,39.792434680648164,Industrial,21,9.0,26.0
1,5,Weekday,Clear,24.168671928987713,Hospital,10,21.0,19.0
5,18,Weekday,Clear,39.46195026192697,Residential,28,10.0,14.0
10,20,Weekday,Cloudy,22.015694122190826,Central,50,28.0,22.0
8,12,Weekday,Cloudy,25.944077746161383,IT Park,20,50.0,14.0
4,16,Weekday,Cloudy,34.563127779078556,Mall,14,20.0,52.0
5,22,Weekday,Rainy,32.47112495923993,IT Park,23,14.0,44.0
4,8,Weekend,Clear,30.784692798439224,Central,45,23.0,17.0
12,16,Weekday,Rainy,29.657781867710167,Suburb,26,45.0,26.0
12,1,Weekday,Clear,36.55568976062429,Stadium,13,26.0,17.0
4,18,Weekday,Clear,23.16886838233464,Hospital,33,13.0,14.0
12,18,Weekday,Clear,27.734360393857408,Residential,28,33.0,18.0
8,23,Weekday,Clear,21.41995042744206,IT Park,15,28.0,28.0
2,6,Weekday,Rainy,31.110715106075496,Airport,32,15.0,15.0
1,21,Weekday,Clear,23.511977333969043,IT Park,13,32.0,16.0
3,9,Weekend,Clear,25.344525415554486,Airport,41,13.0,48.0
9,9,Weekday,Clear,28.36751576571762,Stadium,32,41.0,46.0
4,19,Weekend,Clear,18.588952885468814,Industrial,33,32.0,16.0
10,8,Weekday,Clear,20.022634590258427,Hospital,39,33.0,15.0
5,16,Weekend,Clear,33.09044285558083,Industrial,18,39.0,17.0
2,14,Weekday,Clear,27.43733957578516,Industrial,21,18.0,47.0
4,1,Weekday,Rainy,37.0253848839977,Hospital,24,21.0,19.0
2,3,Weekday,Clear,33.28278408017239,Hospital,16,24.0,16.0
2,18,Weekday,Clear,18.178220716241093,Stadium,34,16.0,9.0
4,16,Weekday,Cloudy,31.567671276876965,Residential,10,34.0,21.0
6,4,Weekday,Rainy,20.061947053313762,IT Park,28,10.0,10.0
7,6,Weekday,Clear,35.180529955390874,Stadium,18,28.0,28.0
10,17,Weekday,Clear,39.813169142127045,Central,40,18.0,50.0
3,20,Weekday,Rainy,29.686373473313253,University,51,40.0,20.0
3,21,Weekday,Clear,33.02114900427087,Suburb,12,51.0,14.0
10,6,Weekday,Clear,23.220911539684536,Hospital,19,12.0,23.0
6,16,Weekday,Clear,27.627150362583457,IT Park,13,19.0,45.0
12,6,Weekend,Rainy,36.834097309200445,Residential,26,13.0,26.0
3,3,Weekend,Rainy,21.683304850417528,Mall,23,26.0,13.0
2,7,Weekday,Cloudy,23.841783323502767,Residential,8,23.0,33.0
8,12,Weekday,Clear,27.799540856292666,Suburb,10,8.0,28.0
5,3,Weekend,Clear,33.669475620568306,Central,20,10.0,15.0
1,5,Weekday,Clear,26.269447005504823,Mall,21,20.0,32.0
3,4,Weekday,Rainy,38.410110155226086,Industrial,25,21.0,13.0
10,11,Weekday,Rainy,20.07805512791182,Industrial,29,25.0,41.0
8,3,Weekday,Clear,26.157692345986646,Hospital,14,29.0,32.0
4,23,Weekday,Cloudy,33.59699071542528,Industrial,16,14.0,33.0
7,8,Weekday,Clear,22.971708844552836,Airport,40,16.0,39.0
10,3,Weekday,Clear,32.441088953052805,IT Park,20,40.0,18.0
12,18,Weekend,Cloudy,21.61277308100161,Airport,39,20.0,21.0
2,23,Weekday,Clear,19.2315662669571,Hospital,19,39.0,24.0
7,13,Weekday,Clear,20.662345768470274,Stadium,11,19.0,16.0
5,4,Weekday,Clear,38.45966522895097,Suburb,9,11.0,34.0
5,17,Weekday,Cloudy,30.13851942467013,Mall,44,9.0,10.0
